ID,Sale_Category,Product_Source_ID,Product_Associate_ID,Distance
3491,Associative,93,3,17.42
3492,Additive,10,66,66.26
3493,Additive,73,35,31.9
3494,Associative,59,41,27.31
3495,Associative,31,59,6.86
3496,Additive,28,16,76.88
3497,Associative,60,56,88.38
3498,Additive,3,45,82.16
3499,Additive,55,59,47.14
3500,Associative,14,50,53.86
3501,Associative,58,85,24.99
3502,Associative,89,12,18.11
3503,Associative,15,92,82.48
3504,Associative,2,12,80.04
3505,Additive,24,33,77.96
3506,Additive,78,84,46.87
3507,Associative,64,49,86.59
3508,Associative,71,21,92.7
3509,Associative,100,60,33.51
3510,Additive,24,52,23.24
3511,Associative,27,54,46.96
3512,Associative,37,39,18.75
3513,Additive,94,49,88.52
3514,Additive,91,64,34.46
3515,Associative,39,100,58.04
3516,Associative,63,86,59.88
3517,Associative,79,26,51.98
3518,Additive,26,71,16.5
3519,Associative,65,7,99.11
3520,Associative,4,72,18.09
3521,Associative,29,62,75.4
3522,Additive,1,90,79.34
3523,Additive,50,88,15.37
3524,Associative,86,24,93.38
3525,Associative,11,40,49.29
3526,Additive,74,76,63.26
3527,Additive,59,47,64.58
3528,Additive,62,8,50.99
3529,Additive,81,54,15.06
3530,Additive,36,9,75.42
3531,Additive,56,3,58.6
3532,Additive,90,54,12.75
3533,Additive,21,21,70.33
3534,Additive,13,95,70.57
3535,Associative,9,48,55.3
3536,Associative,11,47,9.96
3537,Associative,75,88,35.91
3538,Additive,70,68,6.04
3539,Associative,1,84,48.28
3540,Additive,70,63,90.74
3541,Additive,77,16,1.22
3542,Associative,86,74,27.4
3543,Additive,56,90,80.19
3544,Associative,31,93,1.98
3545,Associative,86,5,2.01
3546,Associative,37,11,61.47
3547,Additive,47,29,79.13
3548,Associative,91,79,77.87
3549,Additive,78,70,78.18
3550,Associative,47,48,36.74
3551,Associative,69,15,88.39
3552,Associative,58,84,2.27
3553,Additive,36,34,31.91
3554,Additive,32,60,34.38
3555,Additive,98,62,17.39
3556,Associative,64,2,34.29
3557,Associative,71,80,59.0
3558,Additive,42,19,52.51
3559,Additive,48,98,32.62
3560,Additive,74,49,75.18
3561,Additive,81,78,71.76
3562,Additive,30,88,28.79
3563,Additive,21,28,33.0
3564,Associative,60,48,29.46
3565,Additive,13,96,13.76
3566,Associative,1,37,75.53
3567,Associative,65,74,5.58
3568,Additive,33,49,15.91
3569,Additive,38,48,11.43
3570,Associative,25,73,82.71
3571,Additive,26,88,5.36
3572,Additive,77,100,66.8
3573,Associative,59,29,5.4
3574,Associative,92,60,78.86
3575,Associative,33,29,91.36
3576,Additive,41,58,49.2
3577,Associative,30,48,80.65
3578,Additive,57,23,70.93
3579,Associative,49,27,79.77
3580,Associative,48,95,76.91
3581,Associative,72,7,21.33
3582,Additive,49,49,50.46
3583,Additive,47,54,96.08
3584,Associative,56,68,35.01
3585,Associative,65,78,97.08
3586,Associative,12,42,58.73
3587,Additive,69,74,46.7
3588,Associative,88,59,66.12
3589,Additive,6,44,81.77
3590,Associative,89,98,40.03
3591,Associative,65,26,4.26
3592,Associative,25,23,71.17
3593,Associative,1,73,95.66
3594,Associative,32,8,62.87
3595,Associative,3,53,19.65
3596,Additive,49,14,25.58
3597,Associative,19,71,91.07
3598,Additive,60,7,2.34
3599,Associative,29,9,55.33
3600,Associative,50,3,16.71
3601,Additive,2,78,28.99
3602,Associative,73,17,31.39
3603,Additive,56,44,22.71
3604,Additive,17,86,79.44
3605,Associative,60,46,33.89
3606,Additive,36,90,35.2
3607,Additive,61,58,45.85
3608,Associative,17,28,90.33
3609,Additive,49,14,69.13
3610,Associative,76,9,7.11
3611,Associative,60,26,4.89
3612,Associative,20,2,57.07
3613,Associative,50,75,88.82
3614,Additive,3,81,33.0
3615,Associative,43,34,25.53
3616,Associative,57,19,75.07
3617,Additive,50,39,60.61
3618,Associative,68,82,56.94
3619,Associative,81,13,15.78
3620,Additive,50,5,18.42
3621,Additive,37,50,28.9
3622,Additive,46,23,21.48
3623,Additive,42,88,97.17
3624,Additive,15,29,2.84
3625,Additive,33,72,62.98
3626,Additive,80,26,52.24
3627,Associative,11,79,33.0
3628,Additive,20,57,88.87
3629,Additive,24,1,67.35
3630,Additive,64,28,99.84
3631,Associative,80,62,17.7
3632,Associative,94,47,9.7
3633,Additive,98,78,14.8
3634,Additive,65,98,27.66
3635,Additive,88,59,42.26
3636,Associative,88,31,86.4
3637,Associative,73,70,29.08
3638,Additive,86,49,91.61
3639,Associative,76,5,46.83
3640,Additive,17,31,65.06
3641,Associative,89,37,27.18
3642,Associative,92,79,16.45
3643,Additive,61,15,87.08
3644,Additive,15,52,11.84
3645,Additive,94,69,77.63
3646,Additive,51,92,58.52
3647,Associative,27,97,86.25
3648,Associative,86,11,72.06
3649,Associative,74,43,28.88
3650,Additive,61,70,57.87
3651,Associative,58,23,2.29
3652,Additive,31,40,48.05
3653,Associative,91,63,9.52
3654,Additive,12,2,43.47
3655,Additive,46,79,11.85
3656,Associative,31,87,95.59
3657,Additive,32,86,52.78
3658,Additive,32,73,91.41
3659,Associative,99,47,3.21
3660,Additive,53,30,64.13
3661,Additive,61,16,31.39
3662,Additive,46,59,43.75
3663,Associative,85,47,87.44
3664,Associative,74,30,98.02
3665,Additive,80,9,25.4
3666,Associative,7,65,94.88
3667,Additive,4,59,69.18
3668,Additive,91,64,95.19
3669,Additive,52,8,56.67
3670,Additive,89,52,96.11
3671,Additive,31,18,89.35
3672,Associative,75,91,13.73
3673,Additive,84,82,31.77
3674,Associative,36,96,25.06
3675,Associative,54,58,57.64
3676,Additive,54,49,80.48
3677,Additive,17,32,76.18
3678,Associative,75,48,72.95
3679,Associative,30,45,38.15
3680,Associative,99,54,14.82
3681,Additive,22,100,21.85
3682,Associative,43,100,74.43
3683,Additive,27,85,15.61
3684,Additive,37,46,23.07
3685,Additive,46,96,43.03
3686,Associative,35,31,8.14
3687,Additive,4,37,22.06
3688,Additive,80,16,15.83
3689,Additive,80,46,95.18
3690,Additive,85,46,19.96
3691,Additive,26,78,86.32
3692,Associative,100,88,12.37
3693,Additive,19,89,87.1
3694,Additive,81,61,60.34
3695,Associative,45,46,85.12
3696,Additive,26,51,86.87
3697,Associative,22,62,60.04
3698,Additive,58,35,91.85
3699,Associative,63,81,58.96
3700,Associative,28,42,71.54
3701,Additive,65,45,42.19
3702,Additive,44,68,91.49
3703,Additive,100,75,82.59
3704,Associative,43,47,17.5
3705,Associative,37,79,58.06
3706,Associative,66,30,89.79
3707,Additive,17,24,79.51
3708,Associative,40,66,96.29
3709,Associative,38,43,23.9
3710,Additive,85,34,37.38
3711,Associative,61,23,51.21
3712,Associative,9,61,24.03
3713,Additive,77,95,40.01
3714,Associative,75,37,54.22
3715,Additive,61,13,19.94
3716,Additive,80,97,26.41
3717,Additive,16,71,13.36
3718,Additive,2,96,71.62
3719,Additive,72,7,36.79
3720,Associative,43,42,22.81
3721,Associative,42,38,51.23
3722,Additive,77,52,7.76
3723,Additive,57,44,92.42
3724,Associative,81,64,30.15
3725,Additive,88,13,88.76
3726,Additive,67,88,50.26
3727,Additive,30,28,85.16
3728,Associative,13,96,25.46
3729,Associative,19,82,18.35
3730,Additive,7,98,85.09
3731,Additive,9,98,22.08
3732,Associative,83,1,74.87
3733,Associative,54,43,35.11
3734,Additive,86,42,75.07
3735,Additive,82,95,90.86
3736,Associative,61,50,98.18
3737,Associative,87,60,36.62
3738,Associative,2,1,37.39
3739,Additive,50,51,98.16
3740,Associative,75,16,86.29
3741,Additive,31,39,5.46
3742,Associative,33,15,57.77
3743,Associative,78,33,18.94
3744,Associative,80,87,99.41
3745,Associative,11,53,14.75
3746,Additive,33,98,56.38
3747,Additive,7,17,66.85
3748,Associative,31,89,93.77
3749,Additive,48,6,84.88
3750,Associative,47,31,25.33
3751,Associative,78,69,57.69
3752,Associative,92,40,95.4
3753,Associative,53,30,73.84
3754,Additive,80,69,69.15
3755,Associative,19,76,75.74
3756,Associative,81,7,32.93
3757,Additive,90,13,73.2
3758,Associative,6,4,24.05
3759,Associative,49,50,43.38
3760,Associative,73,3,89.1
3761,Additive,50,12,2.88
3762,Associative,81,65,42.02
3763,Additive,95,27,27.42
3764,Associative,12,50,20.66
3765,Associative,23,77,84.02
3766,Additive,54,17,69.95
3767,Associative,69,72,12.15
3768,Associative,100,32,49.95
3769,Additive,59,84,47.22
3770,Additive,36,51,15.11
3771,Additive,3,17,80.18
3772,Additive,58,34,37.3
3773,Additive,88,35,76.43
3774,Associative,55,99,20.01
3775,Additive,57,24,32.19
3776,Associative,17,54,10.42
3777,Associative,39,18,15.2
3778,Associative,90,50,88.44
3779,Additive,68,46,11.8
3780,Additive,55,48,10.48
3781,Associative,45,33,94.1
3782,Additive,76,87,64.94
3783,Additive,1,89,10.99
3784,Additive,21,27,97.2
3785,Additive,83,1,15.56
3786,Associative,21,85,76.87
3787,Associative,52,59,4.45
3788,Additive,82,10,62.83
3789,Associative,43,95,55.12
3790,Additive,52,25,21.59
3791,Additive,67,84,64.67
3792,Associative,44,57,62.09
3793,Associative,32,66,80.04
3794,Associative,10,15,87.71
3795,Additive,64,28,51.5
3796,Associative,79,13,49.54
3797,Additive,69,14,62.54
3798,Associative,68,66,73.19
3799,Associative,28,34,36.26
3800,Additive,53,99,50.96
3801,Additive,51,25,58.93
3802,Additive,53,54,98.85
3803,Additive,4,79,59.18
3804,Additive,79,12,23.19
3805,Additive,17,9,59.21
3806,Additive,67,31,82.13
3807,Additive,74,78,85.88
3808,Associative,47,93,80.22
3809,Additive,56,53,88.93
3810,Additive,23,43,34.14
3811,Associative,18,38,51.25
3812,Additive,1,42,78.18
3813,Associative,35,72,27.18
3814,Associative,64,48,37.79
3815,Additive,58,67,83.28
3816,Associative,95,66,77.24
3817,Additive,59,16,97.15
3818,Associative,1,83,99.6
3819,Associative,3,94,24.83
3820,Associative,67,16,90.14
3821,Additive,37,31,10.36
3822,Additive,83,58,71.27
3823,Associative,29,28,22.79
3824,Associative,89,4,30.73
3825,Additive,33,10,94.69
3826,Additive,100,51,27.05
3827,Associative,61,18,67.64
3828,Associative,93,47,18.63
3829,Additive,90,32,10.25
3830,Additive,4,30,34.59
3831,Additive,14,36,62.8
3832,Additive,91,9,25.55
3833,Additive,33,36,30.72
3834,Associative,22,29,71.16
3835,Additive,48,16,11.18
3836,Associative,3,92,45.24
3837,Additive,87,21,94.23
3838,Associative,85,64,40.3
3839,Additive,23,66,43.99
3840,Additive,68,59,74.08
3841,Associative,21,99,78.12
3842,Associative,43,28,77.19
3843,Additive,95,55,99.79
3844,Additive,85,100,8.07
3845,Additive,26,31,98.24
3846,Additive,41,33,95.07
3847,Additive,99,87,85.36
3848,Associative,38,60,45.96
3849,Associative,88,41,87.22
3850,Additive,11,81,22.86
3851,Associative,29,46,79.37
3852,Associative,60,49,19.34
3853,Associative,67,65,81.72
3854,Additive,65,42,61.84
3855,Associative,61,23,10.71
3856,Additive,19,27,89.64
3857,Associative,46,89,58.22
3858,Additive,49,32,65.97
3859,Associative,22,83,29.07
3860,Additive,78,88,87.29
3861,Additive,57,3,54.97
3862,Associative,14,60,42.69
3863,Additive,44,76,53.89
3864,Additive,16,99,70.63
3865,Additive,97,79,69.81
3866,Additive,77,17,36.4
3867,Additive,12,32,39.14
3868,Additive,55,7,56.66
3869,Additive,51,83,92.52
3870,Additive,39,71,74.8
3871,Associative,33,69,39.65
3872,Associative,33,58,34.37
3873,Additive,29,40,52.84
3874,Additive,69,85,87.13
3875,Associative,70,48,1.86
3876,Associative,31,51,71.34
3877,Associative,80,57,30.16
3878,Additive,31,71,21.63
3879,Associative,89,37,2.2
3880,Additive,46,87,89.76
3881,Additive,97,75,91.31
3882,Associative,77,74,7.08
3883,Additive,52,85,52.66
3884,Additive,10,55,16.1
3885,Additive,88,41,76.11
3886,Additive,74,97,66.87
3887,Associative,41,20,30.42
3888,Associative,95,33,12.58
3889,Additive,77,40,83.29
3890,Additive,3,99,67.75
3891,Associative,59,34,1.68
3892,Additive,52,62,63.16
3893,Associative,34,100,81.22
3894,Additive,49,91,59.49
3895,Additive,28,19,43.05
3896,Associative,83,43,58.81
3897,Associative,87,69,62.35
3898,Associative,96,63,64.36
3899,Associative,13,93,96.74
3900,Additive,97,10,18.69
3901,Associative,98,13,62.69
3902,Additive,97,93,19.61
3903,Associative,69,5,21.79
3904,Associative,67,58,67.26
3905,Additive,61,59,91.68
3906,Associative,60,76,16.75
3907,Associative,71,59,96.28
3908,Associative,24,77,32.62
3909,Associative,63,86,39.74
3910,Additive,86,15,16.21
3911,Additive,61,77,61.97
3912,Associative,23,1,60.05
3913,Associative,30,38,44.78
3914,Associative,60,53,48.13
3915,Additive,18,52,62.67
3916,Additive,96,1,58.77
3917,Additive,56,11,38.05
3918,Additive,53,58,88.53
3919,Associative,7,40,67.1
3920,Associative,97,86,21.34
3921,Associative,69,99,32.67
3922,Additive,92,60,79.0
3923,Associative,72,44,11.35
3924,Additive,79,6,75.27
3925,Additive,52,28,36.53
3926,Associative,4,31,55.62
3927,Associative,34,8,28.78
3928,Associative,69,5,98.66
3929,Additive,33,54,90.68
3930,Additive,69,17,92.92
3931,Associative,38,38,19.29
3932,Associative,98,9,84.33
3933,Additive,26,74,54.0
3934,Associative,1,84,71.08
3935,Additive,4,78,22.53
3936,Additive,39,14,71.49
3937,Associative,54,26,91.51
3938,Associative,90,93,27.48
3939,Associative,33,62,24.1
3940,Associative,33,91,11.34
3941,Additive,72,25,27.41
3942,Additive,20,80,54.04
3943,Additive,16,36,83.44
3944,Associative,21,98,28.6
3945,Additive,45,80,62.49
3946,Associative,90,33,48.48
3947,Associative,87,3,29.57
3948,Associative,82,87,51.53
3949,Associative,62,11,17.63
3950,Associative,31,58,64.32
3951,Associative,42,64,12.45
3952,Additive,12,18,73.37
3953,Associative,65,47,18.59
3954,Additive,73,44,99.82
3955,Additive,3,93,82.54
3956,Associative,90,59,35.04
3957,Associative,9,50,43.19
3958,Associative,51,69,26.66
3959,Additive,16,88,76.94
3960,Associative,88,29,38.69
3961,Additive,78,93,75.76
3962,Associative,3,90,2.82
3963,Associative,98,67,14.43
3964,Additive,97,2,37.13
3965,Additive,24,25,11.78
3966,Associative,73,19,60.51
3967,Additive,13,40,6.03
3968,Additive,2,2,86.12
3969,Additive,71,83,76.37
3970,Additive,21,65,22.41
3971,Additive,19,62,48.9
3972,Associative,89,91,45.73
3973,Associative,47,54,72.76
3974,Additive,22,45,40.75
3975,Associative,75,49,4.26
3976,Associative,33,99,28.1
3977,Additive,32,69,47.15
3978,Associative,64,38,97.47
3979,Additive,85,4,88.23
3980,Additive,39,17,18.96
3981,Associative,84,53,72.6
3982,Additive,72,85,93.75
3983,Additive,42,53,1.87
3984,Additive,9,31,72.37
3985,Additive,25,22,46.47
3986,Additive,89,11,68.34
3987,Associative,97,34,60.95
3988,Associative,2,15,98.48
3989,Additive,19,10,29.59
3990,Additive,20,96,78.83
3991,Associative,93,53,24.23
3992,Additive,70,48,44.13
3993,Associative,17,31,97.56
3994,Additive,89,37,76.85
3995,Additive,68,28,32.27
3996,Additive,94,31,62.32
3997,Additive,84,70,5.92
3998,Additive,3,14,27.37
3999,Additive,87,87,72.12
4000,Additive,51,16,57.44
4001,Associative,82,25,47.5
4002,Associative,26,39,69.4
4003,Associative,56,66,40.45
4004,Additive,100,38,3.59
4005,Additive,64,41,44.66
4006,Additive,8,98,90.31
4007,Additive,81,40,85.8
4008,Additive,95,64,41.49
4009,Additive,37,89,3.2
4010,Additive,97,100,63.99
4011,Associative,27,16,74.38
4012,Additive,45,82,30.13
4013,Associative,4,77,48.19
4014,Associative,86,59,99.19
4015,Additive,90,91,58.06
4016,Additive,96,98,35.76
4017,Associative,88,11,63.12
4018,Associative,99,1,18.82
4019,Additive,37,13,20.73
4020,Additive,96,30,92.57
4021,Associative,71,69,24.68
4022,Additive,33,18,31.77
4023,Additive,31,78,54.83
4024,Additive,55,13,90.07
4025,Associative,12,32,78.36
4026,Associative,11,71,5.33
4027,Associative,88,72,69.61
4028,Additive,72,50,50.9
4029,Additive,32,71,48.08
4030,Associative,57,80,69.46
4031,Associative,38,31,20.43
4032,Associative,60,51,98.17
4033,Additive,86,27,64.89
4034,Associative,98,60,37.2
4035,Associative,19,33,60.42
4036,Additive,84,53,22.43
4037,Additive,56,93,63.75
4038,Additive,14,72,3.79
4039,Associative,33,33,34.78
4040,Additive,10,41,75.0
4041,Additive,80,19,80.99
4042,Associative,64,85,26.04
4043,Additive,64,41,54.4
4044,Associative,62,85,53.32
4045,Associative,68,89,42.72
4046,Additive,91,42,23.61
4047,Additive,92,23,70.62
4048,Additive,43,75,25.98
4049,Additive,80,33,91.19
4050,Additive,59,20,53.32
4051,Additive,52,25,87.18
4052,Associative,97,90,29.78
4053,Associative,19,52,80.9
4054,Additive,21,12,12.25
4055,Associative,22,32,76.92
4056,Additive,9,33,39.31
4057,Associative,9,74,47.53
4058,Associative,73,68,17.51
4059,Associative,27,15,2.84
4060,Additive,17,51,66.95
4061,Associative,44,6,59.18
4062,Additive,45,91,62.62
4063,Associative,8,69,26.25
4064,Associative,80,69,24.69
4065,Associative,18,82,83.2
4066,Associative,33,92,76.36
4067,Associative,1,35,34.34
4068,Additive,76,86,64.14
4069,Additive,6,34,82.99
4070,Associative,41,63,88.99
4071,Associative,55,68,1.57
4072,Associative,5,18,81.53
4073,Associative,59,26,35.69
4074,Additive,80,86,72.12
4075,Associative,18,97,37.77
4076,Additive,49,61,61.02
4077,Associative,82,78,65.03
4078,Additive,65,95,41.09
4079,Associative,83,74,51.77
4080,Associative,54,88,72.91
4081,Additive,61,85,48.15
4082,Associative,8,48,2.38
4083,Associative,3,72,2.28
4084,Associative,25,96,66.47
4085,Additive,69,31,84.88
4086,Associative,55,34,78.74
4087,Associative,40,87,31.73
4088,Additive,83,89,47.64
4089,Additive,82,7,24.18
4090,Additive,50,83,98.93
4091,Associative,95,7,26.79
4092,Associative,33,47,42.21
4093,Associative,18,8,68.43
4094,Additive,57,78,87.73
4095,Associative,16,1,6.1
4096,Associative,80,77,30.8
4097,Additive,38,3,57.33
4098,Additive,41,53,62.21
4099,Additive,7,92,7.93
4100,Additive,78,38,66.74
4101,Additive,53,51,53.28
4102,Associative,63,15,82.94
4103,Additive,89,100,23.0
4104,Associative,32,67,20.31
4105,Associative,38,64,79.54
4106,Additive,22,68,70.68
4107,Additive,16,5,79.38
4108,Additive,52,90,78.41
4109,Associative,29,89,11.3
4110,Additive,16,10,28.58
4111,Additive,76,8,26.75
4112,Additive,17,12,93.52
4113,Additive,64,64,49.26
4114,Additive,91,59,11.99
4115,Associative,89,67,29.67
4116,Associative,13,91,87.32
4117,Associative,72,50,84.86
4118,Additive,56,23,90.13
4119,Additive,5,40,39.46
4120,Additive,12,97,64.49
4121,Associative,41,78,28.54
4122,Additive,3,87,18.9
4123,Additive,99,95,3.17
4124,Additive,33,77,23.12
4125,Associative,86,76,60.83
4126,Additive,50,99,90.52
4127,Associative,56,18,14.21
4128,Additive,9,21,91.88
4129,Associative,82,1,35.19
4130,Associative,50,38,43.26
4131,Associative,29,41,37.13
4132,Additive,39,42,41.45
4133,Additive,91,9,26.66
4134,Associative,100,23,70.16
4135,Associative,45,78,76.06
4136,Additive,17,11,82.49
4137,Additive,56,71,34.79
4138,Associative,98,31,76.7
4139,Additive,46,88,64.13
4140,Additive,67,26,95.83
4141,Additive,69,30,43.05
4142,Additive,14,34,99.24
4143,Associative,67,46,74.3
4144,Additive,23,69,77.85
4145,Additive,94,5,3.54
4146,Associative,61,61,50.24
4147,Associative,23,83,53.31
4148,Additive,27,38,5.02
4149,Additive,54,28,31.9
4150,Additive,10,26,95.61
4151,Additive,89,61,43.19
4152,Associative,77,23,19.48
4153,Associative,16,46,51.82
4154,Associative,41,30,4.34
4155,Additive,98,67,52.08
4156,Additive,55,92,59.83
4157,Additive,61,33,36.41
4158,Additive,86,3,76.5
4159,Associative,81,69,14.44
4160,Associative,87,83,87.94
4161,Additive,100,42,95.59
4162,Associative,49,62,1.12
4163,Additive,73,58,84.43
4164,Additive,52,57,51.1
4165,Associative,2,1,46.68
4166,Additive,96,73,24.63
4167,Additive,50,60,45.29
4168,Associative,86,69,95.09
4169,Additive,43,59,21.87
4170,Additive,77,46,18.73
4171,Associative,8,34,24.95
4172,Additive,59,97,55.63
4173,Associative,65,25,93.1
4174,Additive,81,42,57.81
4175,Associative,12,29,25.1
4176,Associative,4,25,44.6
4177,Associative,77,54,39.65
4178,Additive,95,73,5.61
4179,Associative,41,67,51.55
4180,Associative,7,15,13.47
4181,Associative,87,4,84.38
4182,Associative,88,38,55.35
4183,Associative,69,20,84.62
4184,Additive,69,23,95.65
4185,Additive,81,37,94.38
4186,Additive,30,62,10.94
4187,Additive,73,8,94.54
4188,Additive,6,37,79.78
4189,Additive,89,45,77.99
4190,Additive,19,97,9.92
4191,Associative,80,33,18.77
4192,Additive,85,7,97.54
4193,Associative,66,22,22.12
4194,Associative,10,5,17.74
4195,Additive,16,15,36.87
4196,Associative,37,21,91.42
4197,Associative,79,89,48.14
4198,Associative,77,17,92.14
4199,Associative,77,56,34.1
4200,Additive,32,50,23.43
4201,Additive,47,7,50.03
4202,Additive,72,50,61.93
4203,Additive,43,60,39.76
4204,Additive,82,83,35.26
4205,Additive,36,7,22.59
4206,Additive,26,40,28.23
4207,Additive,10,45,67.64
4208,Additive,31,59,37.62
4209,Additive,97,88,8.9
4210,Associative,29,75,14.68
4211,Additive,5,55,37.87
4212,Associative,77,64,92.53
4213,Associative,1,65,38.52
4214,Associative,87,54,7.0
4215,Associative,3,96,42.38
4216,Additive,67,40,67.21
4217,Associative,71,53,59.77
4218,Additive,100,44,28.6
4219,Additive,35,63,69.12
4220,Associative,15,2,63.43
